,Movie_name,Popularity,rating,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19
1221,Judgment Night (1993),0.0411663807890223,2.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,King of the Hill (1993),0.00514579759862778,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1223,"Scout, The (1994)",0.0188679245283018,2.66666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1224,Angus (1995),0.0222984562607204,2.64285714285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,Night Falls on Manhattan (1997),0.0531732418524871,3.375,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1226,"Awfully Big Adventure, An (1995)",0.0120068610634648,2.375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1227,Under Siege 2: Dark Territory (1995),0.0806174957118353,2.45833333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,Poison Ivy II (1995),0.0205831903945111,2.15384615384615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1229,Ready to Wear (Pret-A-Porter) (1994),0.0291595197255574,1.83333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,Marked for Death (1990),0.0360205831903945,2.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1231,Madonna: Truth or Dare (1991),0.0274442538593482,2.47058823529411,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1232,Nénette et Boni (1996),0.00857632933104631,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1233,Chairman of the Board (1998),0.0120068610634648,2.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,"Big Bang Theory, The (1994)",0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1235,"Other Voices, Other Rooms (1997)",0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1236,Twisted (1996),0.00857632933104631,3.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1237,Full Speed (1996),0.0120068610634648,3.125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1238,Cutthroat Island (1995),0.0291595197255574,2.44444444444444,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1239,Ghost in the Shell (Kokaku kidotai) (1995),0.0428816466552315,3.65384615384615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1240,"Van, The (1996)",0.00857632933104631,2.66666666666666,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1241,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",0.00686106346483705,2.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,Night Flier (1997),0.0102915951972555,3.71428571428571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1243,Metro (1997),0.0600343053173241,2.91666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,Gridlock'd (1997),0.0308747855917667,3.21052631578947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1245,Bushwhacked (1995),0.0102915951972555,1.57142857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,Bad Girls (1994),0.00857632933104631,1.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1247,Blink (1994),0.0308747855917667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1248,For Love or Money (1993),0.0188679245283018,2.83333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,Best of the Best 3: No Turning Back (1995),0.00857632933104631,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,A Chef in Love (1996),0.0120068610634648,4.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,"Contempt (Mépris, Le) (1963)",0.0137221269296741,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1252,"Tie That Binds, The (1995)",0.0102915951972555,2.42857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1253,Gone Fishin' (1997),0.0171526586620926,1.81818181818181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,Broken English (1996),0.0120068610634648,2.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1255,"Designated Mourner, The (1997)",0.00343053173241852,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1256,"Designated Mourner, The (1997)",0.00514579759862778,1.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1257,Trial and Error (1997),0.0377358490566037,2.52173913043478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1258,Pie in the Sky (1995),0.00514579759862778,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1259,Total Eclipse (1995),0.00514579759862778,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1260,"Run of the Country, The (1995)",0.00514579759862778,3.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1261,Walking and Talking (1996),0.0120068610634648,3.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1262,Foxfire (1996),0.0240137221269296,2.93333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1263,Nothing to Lose (1994),0.0102915951972555,3.28571428571428,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1264,Star Maps (1997),0.0308747855917667,3.05263157894736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1265,Bread and Chocolate (Pane e cioccolata) (1973),0.0188679245283018,3.16666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1266,Clockers (1995),0.0548885077186964,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1267,Bitter Moon (1992),0.0154373927958833,3.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1268,Love in the Afternoon (1957),0.0154373927958833,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1269,Life with Mikey (1993),0.0102915951972555,2.28571428571428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,North (1994),0.0102915951972555,2.71428571428571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,Talking About Sex (1994),0.00686106346483705,1.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1272,Color of Night (1994),0.0240137221269296,2.73333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1273,Robocop 3 (1993),0.0171526586620926,1.72727272727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1274,Killer (Bulletproof Heart) (1994),0.00514579759862778,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1275,Sunset Park (1996),0.0120068610634648,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1276,Set It Off (1996),0.0308747855917667,3.42105263157894,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1277,Selena (1997),0.0257289879931389,3.625,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1278,Wild America (1997),0.0137221269296741,2.88888888888888,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,Gang Related (1997),0.0257289879931389,2.6875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1280,Manny & Lo (1996),0.0205831903945111,3.15384615384615,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1281,"Grass Harp, The (1995)",0.0137221269296741,3.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1282,Out to Sea (1997),0.0308747855917667,2.68421052631578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,Before and After (1996),0.0428816466552315,2.84615384615384,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1284,Princess Caraboo (1994),0.0240137221269296,3.13333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1285,Shall We Dance? (1937),0.0274442538593482,3.70588235294117,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1286,Ed (1996),0.00857632933104631,1.33333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,Denise Calls Up (1995),0.0102915951972555,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,Jack and Sarah (1995),0.0102915951972555,2.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1289,Country Life (1994),0.00171526586620926,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1290,Celtic Pride (1996),0.0240137221269296,2.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,"Simple Wish, A (1997)",0.00343053173241852,1.66666666666666,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1292,Star Kid (1997),0.00343053173241852,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1293,Ayn Rand: A Sense of Life (1997),0.0102915951972555,3.14285714285714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1294,Kicked in the Head (1997),0.0102915951972555,2.57142857142857,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1295,Indian Summer (1996),0.0325900514579759,3.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1296,Love Affair (1994),0.0188679245283018,2.83333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1297,"Band Wagon, The (1953)",0.0137221269296741,3.66666666666666,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1298,Penny Serenade (1941),0.0120068610634648,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1299,Til There Was You (1997),0.0137221269296741,2.33333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1300,Stripes (1981),0.00686106346483705,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,Late Bloomers (1996),0.00686106346483705,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,"Getaway, The (1994)",0.0291595197255574,2.33333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,New York Cop (1996),0.00171526586620926,2.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1304,National Lampoon's Senior Trip (1995),0.0102915951972555,2.42857142857142,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,Delta of Venus (1994),0.00171526586620926,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1306,Carmen Miranda: Bananas Is My Business (1994),0.00171526586620926,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1307,Babyfever (1994),0.00171526586620926,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1308,"Very Natural Thing, A (1974)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1309,"Walk in the Sun, A (1945)",0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1310,Waiting to Exhale (1995),0.0257289879931389,2.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1311,"Pompatus of Love, The (1996)",0.0102915951972555,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1312,Palmetto (1998),0.0222984562607204,3.14285714285714,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1313,Surviving the Game (1994),0.0171526586620926,2.45454545454545,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1314,Inventing the Abbotts (1997),0.0377358490566037,3.13043478260869,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1315,"Horse Whisperer, The (1998)",0.0102915951972555,2.71428571428571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1316,"Journey of August King, The (1995)",0.00514579759862778,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1317,Catwalk (1995),0.00343053173241852,1.33333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1318,"Neon Bible, The (1995)",0.00514579759862778,1.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1319,Homage (1995),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1320,Open Season (1996),0.00171526586620926,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,Metisse (Café au Lait) (1993),0.00857632933104631,2.33333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,"Wooden Man's Bride, The (Wu Kui) (1994)",0.00343053173241852,2.66666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1323,Loaded (1994),0.00686106346483705,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1324,August (1996),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1325,Boys (1996),0.00857632933104631,3.33333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1326,Captives (1994),0.00343053173241852,2.33333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1327,Of Love and Shadows (1994),0.00857632933104631,3.16666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1328,"Low Life, The (1994)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1329,An Unforgettable Summer (1994),0.00514579759862778,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1330,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",0.00514579759862778,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1331,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),0.00171526586620926,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1332,Midnight Dancers (Sibak) (1994),0.00686106346483705,2.8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1333,Somebody to Love (1994),0.00171526586620926,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1334,American Buffalo (1996),0.0171526586620926,2.63636363636363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1335,Kazaam (1996),0.0154373927958833,1.8,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1336,Larger Than Life (1996),0.0137221269296741,2.33333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,Two Deaths (1995),0.00514579759862778,2.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1338,Stefano Quantestorie (1993),0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1339,"Crude Oasis, The (1995)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1340,Hedd Wyn (1992),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1341,"Convent, The (Convento, O) (1995)",0.00171526586620926,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1342,Lotto Land (1995),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1343,"Story of Xinghua, The (1993)",0.00686106346483705,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1344,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",0.00171526586620926,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1345,Dingo (1992),0.00686106346483705,2.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1346,"Ballad of Narayama, The (Narayama Bushiko) (1958)",0.00514579759862778,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1347,Every Other Weekend (1990),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1348,Mille bolle blu (1993),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,Crows and Sparrows (1949),0.00171526586620926,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1350,Lover's Knot (1996),0.00343053173241852,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,Shadow of Angels (Schatten der Engel) (1976),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1352,1-900 (1994),0.00686106346483705,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1353,Venice/Venice (1992),0.00171526586620926,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1354,Infinity (1996),0.00857632933104631,2.66666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1355,Ed's Next Move (1996),0.00343053173241852,2.66666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,For the Moment (1994),0.00343053173241852,2.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1357,The Deadly Cure (1996),0.00171526586620926,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,Boys in Venice (1996),0.00171526586620926,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1359,"Sexual Life of the Belgians, The (1994)",0.00171526586620926,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,"Search for One-eye Jimmy, The (1996)",0.00343053173241852,2.66666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,American Strays (1996),0.00171526586620926,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,"Leopard Son, The (1996)",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1363,Bird of Prey (1996),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,Johnny 100 Pesos (1993),0.00171526586620926,1.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1365,JLG/JLG - autoportrait de décembre (1994),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1366,Faust (1994),0.00686106346483705,4.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,Mina Tannenbaum (1994),0.00857632933104631,3.66666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",0.00514579759862778,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1369,I Can't Sleep (J'ai pas sommeil) (1994),0.00343053173241852,2.66666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1370,"Machine, The (1994)",0.00171526586620926,1.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1371,"Stranger, The (1994)",0.00343053173241852,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,Good Morning (1971),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,Falling in Love Again (1980),0.00171526586620926,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,"Cement Garden, The (1993)",0.0154373927958833,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1375,Meet Wally Sparks (1997),0.0102915951972555,2.14285714285714,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,Hotel de Love (1996),0.00514579759862778,3.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1377,Rhyme & Reason (1997),0.00686106346483705,2.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1378,Love and Other Catastrophes (1996),0.0102915951972555,2.85714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1379,Hollow Reed (1996),0.00857632933104631,2.33333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1380,Losing Chase (1996),0.0120068610634648,3.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1381,"Bonheur, Le (1965)",0.00514579759862778,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1382,"Second Jungle Book: Mowgli & Baloo, The (1997)",0.00857632933104631,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,Squeeze (1996),0.00343053173241852,1.66666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1384,Roseanna's Grave (For Roseanna) (1997),0.00686106346483705,2.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1385,Tetsuo II: Body Hammer (1992),0.00857632933104631,2.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1386,Fall (1997),0.00343053173241852,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1387,Gabbeh (1996),0.00857632933104631,3.33333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1388,Mondo (1996),0.00343053173241852,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1389,"Innocent Sleep, The (1995)",0.00171526586620926,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1390,For Ever Mozart (1996),0.00343053173241852,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1391,"Locusts, The (1997)",0.00686106346483705,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1392,Stag (1997),0.0137221269296741,2.11111111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1393,Swept from the Sea (1997),0.0102915951972555,2.42857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1394,Hurricane Streets (1998),0.00857632933104631,2.33333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1395,Stonewall (1995),0.00686106346483705,4.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1396,Of Human Bondage (1934),0.00686106346483705,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1397,Anna (1996),0.00171526586620926,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1398,Stranger in the House (1997),0.0102915951972555,2.42857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1399,Picture Bride (1995),0.0154373927958833,3.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1400,M. Butterfly (1993),0.0291595197255574,3.22222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1401,"Ciao, Professore! (1993)",0.00514579759862778,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1402,Caro Diario (Dear Diary) (1994),0.00514579759862778,2.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1403,Withnail and I (1987),0.0205831903945111,3.23076923076923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,Boy's Life 2 (1997),0.00857632933104631,3.33333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1405,When Night Is Falling (1995),0.00686106346483705,3.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1406,"Specialist, The (1994)",0.0325900514579759,2.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,Gordy (1995),0.00343053173241852,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,"Swan Princess, The (1994)",0.0102915951972555,2.85714285714285,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,Harlem (1993),0.00514579759862778,2.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1410,Barbarella (1968),0.04631217838765,2.57142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1411,Land Before Time III: The Time of the Great Giving (1995) (V),0.00857632933104631,1.66666666666666,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,Street Fighter (1994),0.0120068610634648,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,Coldblooded (1995),0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,"Next Karate Kid, The (1994)",0.0137221269296741,2.44444444444444,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,No Escape (1994),0.00686106346483705,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1416,"Turning, The (1992)",0.00171526586620926,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1417,"Joy Luck Club, The (1993)",0.00343053173241852,3.66666666666666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1418,Highlander III: The Sorcerer (1994),0.0257289879931389,2.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1419,Gilligan's Island: The Movie (1998),0.00343053173241852,1.33333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,My Crazy Life (Mi vida loca) (1993),0.0171526586620926,3.18181818181818,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1421,Suture (1993),0.00514579759862778,2.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1422,"Walking Dead, The (1995)",0.00514579759862778,2.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1423,I Like It Like That (1994),0.00343053173241852,2.33333333333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1424,I'll Do Anything (1994),0.0154373927958833,2.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1425,Grace of My Heart (1996),0.0120068610634648,3.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1426,Drunks (1995),0.00686106346483705,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
